INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,SMA_5,SMA_10,RSI_14,MACD,MACD_Signal
,HAL,27-Jun-24,4600.0,CE,820.0,820.0,146.45,272.4,272.4,2005,29641.73,108900,68700,4-Jun-24,396.56000000000074,373.275,47.17710346481662,17.305768176906895,50.31254849944351
,HAL,27-Jun-24,4650.0,CE,0.0,0.0,0.0,640.75,103.55,0,0.0,3600,0,4-Jun-24,454.1200000000008,416.01000000000005,54.408720358697536,33.28819995715389,46.907678790985585
,HAL,27-Jun-24,4700.0,CE,533.65,553.45,120.55,235.4,235.4,2529,37918.06,179400,152700,4-Jun-24,433.5500000000008,394.12,46.81352830436475,13.095082976354206,40.14515962805931
,HAL,27-Jun-24,4750.0,CE,400.5,504.0,140.0,219.75,219.75,174,2637.05,10800,8100,4-Jun-24,415.7700000000008,362.09499999999997,46.5433832351552,-4.123399934259282,31.29144771559559
,HAL,27-Jun-24,4800.0,CE,400.0,497.55,106.0,207.4,207.4,2597,39603.45,144900,102600,4-Jun-24,315.1400000000008,342.97,46.31624184353127,-18.551859195460622,21.322786333384347
,HAL,27-Jun-24,4850.0,CE,336.0,460.4,109.9,193.5,193.5,387,5970.95,18000,7200,4-Jun-24,299.36000000000075,347.96000000000004,46.04388217731901,-30.753622329502036,10.90750460080707
,HAL,27-Jun-24,4900.0,CE,500.0,500.0,99.2,179.15,179.15,1979,30692.1,113400,39000,4-Jun-24,207.0400000000008,330.58000000000004,45.744811997699045,-41.10766897492476,0.5044698856607015
,HAL,27-Jun-24,4950.0,CE,304.6,412.85,95.15,168.3,168.3,760,11960.51,57300,15900,4-Jun-24,193.62000000000077,313.585,45.504146038254824,-49.61687738401747,-9.519799568274934
,HAL,27-Jun-24,5000.0,CE,300.0,390.0,85.55,158.65,158.65,13064,204654.13,798600,381300,4-Jun-24,181.40000000000077,298.585,45.27599466969867,-56.488002178787895,-18.913440090377527
,HAL,27-Jun-24,5050.0,CE,246.4,363.8,82.3,148.35,148.35,1109,17595.91,60900,29700,4-Jun-24,169.59000000000077,242.365,45.016553468657435,-62.049276565815575,-27.540607385465137
,HAL,27-Jun-24,5100.0,CE,300.05,334.6,80.05,137.3,137.3,3320,52878.96,296700,61200,4-Jun-24,158.3500000000008,228.85500000000002,44.72048836571953,-66.5807675919391,-35.34863942675993
,HAL,27-Jun-24,5150.0,CE,255.05,310.0,80.0,124.65,124.65,484,7772.75,62400,15300,4-Jun-24,147.45000000000078,177.24500000000003,44.36079927011017,-70.38144269682857,-42.355200080773656
,HAL,27-Jun-24,5200.0,CE,300.0,319.65,70.05,119.95,119.95,5599,90368.2,559500,133800,4-Jun-24,137.7800000000008,165.70000000000002,44.21849540009211,-72.93204065425678,-48.47056819547028
,HAL,27-Jun-24,5250.0,CE,358.7,358.7,68.05,108.85,108.85,622,10114.59,78900,-13800,4-Jun-24,127.82000000000076,154.61000000000004,43.86064446079613,-74.98470810632438,-53.7733961776411
,HAL,27-Jun-24,5300.0,CE,264.6,264.6,63.1,103.45,103.45,5051,82672.68,577200,-22500,4-Jun-24,118.84000000000079,144.215,43.67546568476911,-76.16916598921125,-58.252550139955126
,HAL,27-Jun-24,5350.0,CE,190.0,239.9,59.9,95.4,95.4,412,6796.18,36900,5400,4-Jun-24,110.46000000000076,134.40500000000003,43.381425408398066,-76.87130061552762,-61.97630023506962
,HAL,27-Jun-24,5400.0,CE,270.0,270.0,56.05,90.25,90.25,4181,69417.27,471000,37800,4-Jun-24,103.58000000000077,125.51500000000003,43.18113536203526,-76.95620608497174,-64.97228140505004
,HAL,27-Jun-24,5450.0,CE,220.0,220.0,53.35,84.95,84.95,310,5184.33,21600,4800,4-Jun-24,96.58000000000078,117.18000000000002,42.961305673215946,-76.56852568541976,-67.29153026112398
,HAL,27-Jun-24,5500.0,CE,242.0,242.0,50.05,78.6,78.6,8883,149645.91,734100,120000,4-Jun-24,90.53000000000077,109.17500000000003,42.68095028488281,-75.89876439590842,-69.01297708808087
,HAL,27-Jun-24,5550.0,CE,225.4,225.4,57.5,73.1,73.1,143,2427.39,15300,12600,4-Jun-24,84.46000000000078,101.65000000000002,42.42272211614354,-74.94782589961426,-70.19994685038755
,HAL,27-Jun-24,5600.0,CE,180.0,198.0,45.85,67.15,67.15,2926,50030.85,255300,40500,4-Jun-24,78.81000000000077,94.63500000000002,42.12579042114069,-73.8233262127785,-70.92462272286573
,HAL,27-Jun-24,5650.0,CE,73.65,75.0,60.2,60.2,60.2,21,360.54,4200,4200,4-Jun-24,72.80000000000078,88.19000000000003,41.75812604820444,-72.65543242722025,-71.27078466373663
,HAL,27-Jun-24,5700.0,CE,125.2,142.85,39.25,59.05,59.05,2380,41327.86,318300,11700,4-Jun-24,67.62000000000077,82.10000000000002,41.69328242220689,-71.00417168437863,-71.21746206786503
,HAL,27-Jun-24,5750.0,CE,0.0,0.0,0.0,41.95,2.6,0,0.0,0,0,4-Jun-24,60.29000000000078,75.41000000000003,40.68168394662642,-70.26538709458106,-71.02704707320824
,HAL,27-Jun-24,5800.0,CE,131.0,143.85,35.15,51.7,51.7,3231,56939.44,353100,7800,4-Jun-24,56.01000000000077,70.23500000000003,41.552450175209515,-68.10804432941678,-70.44324652444995
,HAL,27-Jun-24,5850.0,CE,125.0,125.25,33.0,47.9,47.9,508,9031.98,39000,1200,4-Jun-24,52.16000000000078,65.48500000000003,41.29799843153623,-65.94479237004971,-69.5435556935699
,HAL,27-Jun-24,5900.0,CE,115.0,115.0,30.35,45.25,45.25,5937,106271.94,681600,54300,4-Jun-24,49.17000000000077,60.98500000000003,41.10894174086817,-63.70982525236839,-68.3768096053296
,HAL,27-Jun-24,6000.0,CE,70.0,91.15,26.9,38.65,38.65,4204,76370.06,400800,140700,4-Jun-24,45.09000000000078,56.35500000000002,40.61030753045561,-61.75924047068224,-67.05329577840013
,HAL,27-Jun-24,6100.0,CE,62.2,78.9,25.3,35.05,35.05,2990,55147.46,343500,96600,4-Jun-24,43.710000000000775,52.00000000000002,40.323003383109906,-59.81437500958134,-65.60551162463636
,HAL,27-Jun-24,3000.0,PE,6.55,100.95,6.0,33.85,33.85,1280,11661.92,129000,113400,4-Jun-24,40.140000000000775,48.075000000000024,40.220857616475584,-57.704701215162316,-64.02534954274155
,HAL,27-Jun-24,3100.0,PE,33.15,53.15,22.0,37.55,37.55,130,1221.09,25800,21000,4-Jun-24,38.070000000000775,45.11500000000002,40.71949468239638,-55.09906275839342,-62.24009218587192
,HAL,27-Jun-24,3200.0,PE,20.2,49.15,20.2,47.45,47.45,24,233.31,6000,3600,4-Jun-24,38.51000000000077,43.840000000000025,42.110888020547435,-51.639954990174004,-60.12006474673234
,HAL,27-Jun-24,3300.0,PE,8.2,75.0,8.2,55.95,55.95,136,1364.49,39300,18300,4-Jun-24,41.97000000000077,43.53000000000002,43.340530730353954,-47.66327562772091,-57.62870692293005
,HAL,27-Jun-24,3400.0,PE,32.2,96.35,27.7,67.7,67.7,87,900.0,18300,3600,4-Jun-24,48.50000000000078,46.10500000000003,45.07728228051742,-43.06715047904431,-54.7163956341529
,HAL,27-Jun-24,3500.0,PE,9.0,250.0,4.35,86.65,86.65,3275,35132.19,268500,95400,4-Jun-24,59.06000000000078,49.60000000000002,47.85345670626832,-37.46372307789833,-51.26586112290199
,HAL,27-Jun-24,3600.0,PE,15.9,189.95,15.9,101.15,101.15,607,6698.23,44700,12300,4-Jun-24,71.78000000000077,54.925000000000026,49.93862436688522,-31.489941232807908,-47.31067714488317
,HAL,27-Jun-24,3650.0,PE,0.0,0.0,0.0,28.2,17.05,0,0.0,2700,0,4-Jun-24,67.93000000000077,53.22000000000003,41.04602817058643,-32.270141311636685,-44.302569978233876
,HAL,27-Jun-24,3700.0,PE,20.45,145.0,20.45,124.95,124.95,415,4728.27,93900,-4800,4-Jun-24,81.73000000000079,61.85000000000002,52.99973640657658,-24.7957095635779,-40.40119789530268
,HAL,27-Jun-24,3750.0,PE,0.0,0.0,0.0,33.0,27.55,0,0.0,300,0,4-Jun-24,74.79000000000079,61.645000000000024,43.891132585591144,-25.992143840015288,-37.5193870842452
,HAL,27-Jun-24,3800.0,PE,16.75,413.25,16.5,156.55,156.55,2234,26253.48,145500,48300,4-Jun-24,88.77000000000078,73.91500000000003,55.06572191121529,-16.77747389887631,-33.37100444717142
,HAL,27-Jun-24,3850.0,PE,0.0,0.0,0.0,12.0,42.5,0,0.0,2700,0,4-Jun-24,70.94000000000078,71.36000000000003,44.01967403880767,-20.897860994577954,-30.876375756652727
,HAL,27-Jun-24,3900.0,PE,8.95,425.0,8.95,187.95,187.95,249,3024.71,29400,9300,4-Jun-24,102.89000000000078,85.41000000000004,55.67512246003242,-9.852034804662395,-26.67150756625466
,HAL,27-Jun-24,4000.0,PE,22.0,485.0,18.65,218.85,218.85,9290,115969.36,431100,54300,4-Jun-24,121.67000000000078,101.70000000000002,57.35439704312175,1.3793336894841275,-21.061339315106903
,HAL,27-Jun-24,4050.0,PE,124.0,124.0,124.0,124.0,124.0,1,12.52,3000,0,4-Jun-24,139.87000000000077,107.33000000000001,50.970882365940405,2.596738251114772,-16.329723801862567
,HAL,27-Jun-24,4100.0,PE,75.0,510.0,46.85,252.6,252.6,1287,16715.14,89700,25500,4-Jun-24,159.08000000000075,123.92500000000003,57.82479632410599,13.779642243832612,-10.30785059272353
,HAL,27-Jun-24,4150.0,PE,15.0,15.0,15.0,15.0,122.75,1,12.49,4200,0,4-Jun-24,159.68000000000075,115.31000000000002,45.24110796680217,3.4302975971718723,-7.56022095474445
,HAL,27-Jun-24,4200.0,PE,30.0,600.05,30.0,292.15,292.15,3645,48297.62,208800,39000,4-Jun-24,180.52000000000075,141.705,56.99679035291363,17.39157688999127,-2.569861385797305
,HAL,27-Jun-24,4250.0,PE,0.0,0.0,0.0,371.8,163.55,0,0.0,0,0,4-Jun-24,211.11000000000075,166.39000000000004,59.67603285728372,34.48555266767039,4.841221424896234
,HAL,27-Jun-24,4300.0,PE,35.0,650.0,35.0,343.15,343.15,2117,28910.3,171900,40800,4-Jun-24,254.9400000000008,197.40500000000003,58.26973370215328,45.199800896135,12.912937319143989
,HAL,27-Jun-24,4350.0,PE,0.0,0.0,0.0,69.5,211.85,0,0.0,1200,0,4-Jun-24,218.3200000000008,188.7,46.900930683281736,31.24942784554591,16.580235424424373
,HAL,27-Jun-24,4400.0,PE,55.2,720.0,55.2,394.65,394.65,2392,33703.24,163800,-1200,4-Jun-24,294.2500000000008,226.965,57.50910361158071,45.9014212920012,22.44447259793974
,HAL,27-Jun-24,4450.0,PE,80.4,651.55,80.4,426.25,426.25,133,1893.43,12000,3900,4-Jun-24,321.07000000000073,250.79500000000002,58.379366326618545,59.37860793760578,29.831299665872947
,HAL,27-Jun-24,4500.0,PE,65.25,836.05,65.25,449.75,449.75,9069,130349.16,562200,122100,4-Jun-24,336.66000000000076,273.88500000000005,59.05104684322525,71.13562188572783,38.09216410984392
,HAL,27-Jun-24,4550.0,PE,97.4,779.7,97.4,472.8,472.8,45,666.54,9000,2400,4-Jun-24,362.5900000000007,308.76500000000004,59.737393776194125,81.37504168114279,46.74873962410369
,HAL,27-Jun-24,4600.0,PE,70.0,885.0,70.0,515.25,515.25,1829,27018.74,167100,10200,4-Jun-24,451.7400000000008,335.03000000000003,61.03275832404565,91.85635301166855,55.77026230161666
,HAL,27-Jun-24,4650.0,PE,211.25,708.85,160.9,617.8,617.8,90,1372.06,14700,2700,4-Jun-24,496.3700000000008,395.31,64.04245551669521,107.2020373531156,66.05661731191645
,HAL,27-Jun-24,4700.0,PE,119.7,986.6,99.0,570.15,570.15,1779,26957.12,165600,-27600,4-Jun-24,525.1500000000008,423.11,61.659398963735924,114.20219417501153,75.68573268453547
,HAL,27-Jun-24,4750.0,PE,160.0,920.0,159.5,635.8,635.8,254,3907.7,18600,-1800,4-Jun-24,562.3600000000008,449.51000000000005,63.665453022375104,123.62223505626889,85.27303315888216
,HAL,27-Jun-24,4800.0,PE,170.8,1049.75,125.0,644.8,644.8,3480,54500.67,216900,-15000,4-Jun-24,596.7600000000007,479.675,63.943971534025565,130.31175728453297,94.28077798401232
,HAL,27-Jun-24,4850.0,PE,197.3,1159.8,197.3,695.15,695.15,336,5294.4,12000,900,4-Jun-24,632.7400000000008,542.24,65.53561747742833,138.08432589887627,103.04148756698511
,HAL,27-Jun-24,4900.0,PE,180.3,1083.35,161.3,712.4,712.4,1106,17706.26,87600,-21600,4-Jun-24,651.6600000000008,574.015,66.08794538775676,143.97640300813237,111.22847065521456
,HAL,27-Jun-24,4950.0,PE,200.0,1055.25,200.0,746.25,746.25,398,6373.2,25800,7200,4-Jun-24,686.8800000000008,606.015,67.19883279249788,149.652230908454,118.91322270586245
,HAL,27-Jun-24,5000.0,PE,185.0,1215.0,179.0,783.85,783.85,3641,59560.82,393000,-34500,4-Jun-24,716.4900000000008,639.425,68.43570789872217,155.3930962900912,126.2091974227082
,HAL,27-Jun-24,5050.0,PE,284.85,1172.25,284.85,587.3,726.15,104,1725.93,16200,1800,4-Jun-24,704.9900000000007,650.875,56.45212392224891,142.44086151741266,129.4555302416491
,HAL,27-Jun-24,5100.0,PE,290.3,1212.0,273.4,855.15,855.15,545,9147.97,124500,-5100,4-Jun-24,736.9900000000008,684.865,65.35528512717693,152.03679311696754,133.9717828167128
,HAL,27-Jun-24,5150.0,PE,322.9,1224.05,320.85,750.25,816.75,90,1536.67,19200,-5400,4-Jun-24,744.5600000000007,698.11,60.16721663736868,149.45426895004368,137.06828004337896
,HAL,27-Jun-24,5200.0,PE,350.0,1288.3,320.0,940.85,940.85,664,11678.64,156600,-18600,4-Jun-24,783.4800000000008,735.18,65.52261089716332,160.932299657439,141.84108396619098
,HAL,27-Jun-24,5250.0,PE,409.55,1318.5,386.1,986.85,986.85,101,1827.63,29400,-8700,4-Jun-24,824.0800000000006,770.2850000000001,66.68670477905248,171.76058810730785,147.82498479441435
,HAL,27-Jun-24,5300.0,PE,415.4,1368.6,385.0,1045.05,1045.05,478,8683.42,153000,-35100,4-Jun-24,915.6300000000007,810.3100000000001,68.15187260929386,182.9296393075491,154.8459156970413
,HAL,27-Jun-24,5350.0,PE,503.95,1406.8,498.8,820.0,1004.3,52,969.76,7500,-3600,4-Jun-24,908.6000000000007,822.7950000000001,57.601982664153894,171.64294564041563,158.20532168571617
,HAL,27-Jun-24,5400.0,PE,515.1,1480.65,450.0,1115.9,1115.9,175,3292.24,129300,-5700,4-Jun-24,981.7300000000007,863.1450000000001,65.22443851760954,184.44860791670237,163.4539789319134
,HAL,27-Jun-24,5450.0,PE,1050.0,1198.75,940.75,1198.75,1100.3,3,58.61,2400,-300,4-Jun-24,1033.3100000000009,908.3950000000001,67.01268964337824,198.98867257286201,170.56091766010314
,HAL,27-Jun-24,5500.0,PE,546.75,1517.0,546.75,1213.35,1148.7,138,2662.51,94200,1800,4-Jun-24,1078.6100000000006,951.345,67.33149720514979,209.2774563054902,178.30422538918054
,HAL,27-Jun-24,5550.0,PE,1080.7,1360.3,993.6,993.6,1197.3,13,263.81,300,300,4-Jun-24,1068.3200000000008,991.975,58.212289652650625,197.4236263945237,182.12810559024916
,HAL,27-Jun-24,5600.0,PE,1065.55,1393.9,1056.7,1390.95,1246.1,18,367.17,15600,0,4-Jun-24,1182.510000000001,1045.555,66.93317127678799,217.5840317190425,189.21929081600783
,HAL,27-Jun-24,5650.0,PE,0.0,0.0,0.0,907.9,1295.1,0,0.0,0,0,4-Jun-24,1140.9100000000008,1061.3200000000002,52.56992192026687,192.36572783689587,189.84857822018543
,HAL,27-Jun-24,5700.0,PE,995.05,1292.9,995.05,1106.8,1344.2,24,494.03,34200,300,4-Jun-24,1122.520000000001,1077.9150000000002,56.69105191111964,186.28226208493606,189.13531499313555
,HAL,27-Jun-24,5750.0,PE,0.0,0.0,0.0,829.45,1393.4,0,0.0,0,0,4-Jun-24,1045.7400000000007,1062.175,50.147816142092616,157.26835288229017,182.76192257096648
,HAL,27-Jun-24,5800.0,PE,1019.6,1354.85,1019.6,1354.85,1442.7,22,460.21,4200,1200,4-Jun-24,1117.9900000000007,1093.1550000000002,59.64902152042636,174.6566764086242,181.140873338498
,HAL,27-Jun-24,5850.0,PE,1344.0,1499.45,1344.0,1499.45,1492.1,6,130.89,11400,0,4-Jun-24,1139.690000000001,1161.1,61.80650193578595,197.82466006704965,184.47763068420835
,HAL,27-Jun-24,5900.0,PE,1116.7,1394.2,1070.0,1394.2,1541.55,6,126.85,9000,1200,4-Jun-24,1236.9500000000007,1188.9299999999998,59.320309752790465,205.32579073884108,188.64726269513488
,HAL,27-Jun-24,6000.0,PE,0.0,0.0,0.0,798.7,1640.65,0,0.0,2400,0,4-Jun-24,1175.3300000000008,1148.925,47.64297458709724,161.35857641344876,183.18952543879766
,HAL,27-Jun-24,6100.0,PE,0.0,0.0,0.0,1450.1,1739.85,0,0.0,0,0,4-Jun-24,1299.4600000000005,1172.6,57.498785222574675,177.03601731049525,181.95882381313717
,HAL,25-Jul-24,3500.0,CE,0.0,0.0,0.0,651.85,907.75,0,0.0,0,0,4-Jun-24,1158.8600000000008,1138.425,46.05710346848244,123.6233454513665,170.29172814078305
,HAL,25-Jul-24,3600.0,CE,0.0,0.0,0.0,580.1,823.4,0,0.0,0,0,4-Jun-24,974.9900000000009,1057.34,45.18672188699106,74.64335074177711,151.16205266098186
,HAL,25-Jul-24,3700.0,CE,0.0,0.0,0.0,512.9,742.75,0,0.0,0,0,4-Jun-24,798.7300000000007,1017.8399999999999,44.34152909058518,30.057390775668296,126.94112028391915
,HAL,25-Jul-24,3800.0,CE,0.0,0.0,0.0,451.0,666.2,0,0.0,0,0,4-Jun-24,729.1900000000007,952.26,43.53377833734418,-10.15505524650439,99.52188517783443
,HAL,25-Jul-24,3900.0,CE,0.0,0.0,0.0,394.25,594.2,0,0.0,0,0,4-Jun-24,518.0200000000007,908.74,42.76462787792318,-46.071871300953035,70.40313388207694
,HAL,25-Jul-24,4000.0,CE,0.0,0.0,0.0,342.6,526.7,0,0.0,0,0,4-Jun-24,456.1700000000008,807.5150000000001,42.03667635887259,-77.8070192490145,40.76110325585866
,HAL,25-Jul-24,4050.0,CE,0.0,0.0,0.0,993.1,494.9,0,0.0,0,0,4-Jun-24,538.7700000000007,756.8800000000001,52.90889747275003,-49.89231158155246,22.63042028837643
,HAL,25-Jul-24,4100.0,CE,0.0,0.0,0.0,296.1,464.35,0,0.0,0,0,4-Jun-24,495.41000000000076,647.07,43.49491040635947,-83.05438037107308,1.4934601564865284
,HAL,25-Jul-24,4150.0,CE,0.0,0.0,0.0,913.3,435.05,0,0.0,0,0,4-Jun-24,587.8700000000007,658.53,51.69171090394053,-58.85424189709545,-10.576080254229867
,HAL,25-Jul-24,4200.0,CE,0.0,0.0,0.0,254.45,407.05,0,0.0,0,0,4-Jun-24,559.9100000000007,538.965,44.30348737282023,-91.78115059244533,-26.81709432187296
,HAL,25-Jul-24,4250.0,CE,0.0,0.0,0.0,829.1,380.3,0,0.0,0,0,4-Jun-24,657.2100000000007,556.69,50.895820196749185,-70.69162150085401,-35.59199975766917
,HAL,25-Jul-24,4300.0,CE,0.0,0.0,0.0,217.5,354.8,0,0.0,0,0,4-Jun-24,502.0900000000007,520.4300000000001,44.815972548957944,-102.15148763706179,-48.9038973335477
,HAL,25-Jul-24,4350.0,CE,0.0,0.0,0.0,748.5,330.55,0,0.0,0,0,4-Jun-24,592.5700000000006,543.99,50.36032966174834,-83.27643702996465,-55.77840527283109
,HAL,25-Jul-24,4400.0,CE,0.0,0.0,0.0,184.9,307.55,0,0.0,0,0,4-Jun-24,446.89000000000067,517.38,45.17263535119601,-112.49881690155564,-67.122487598576
,HAL,25-Jul-24,4450.0,CE,0.0,0.0,0.0,671.9,285.75,0,0.0,0,0,4-Jun-24,530.3800000000007,545.1450000000001,49.96855117847013,-95.26280321802653,-72.7505507224661
,HAL,25-Jul-24,4500.0,CE,0.0,0.0,0.0,156.45,265.15,0,0.0,0,0,4-Jun-24,395.8500000000007,526.53,45.43814595695005,-121.79170642075417,-82.55878186212371
,HAL,25-Jul-24,4550.0,CE,0.0,0.0,0.0,599.75,245.7,0,0.0,0,0,4-Jun-24,472.30000000000075,487.19500000000005,49.66490109070726,-105.82555700499086,-87.21213689069714
,HAL,25-Jul-24,4600.0,CE,0.0,0.0,0.0,131.9,227.35,0,0.0,0,0,4-Jun-24,348.98000000000076,470.775,45.6459407768124,-129.43184385013365,-95.65607828258445
,HAL,25-Jul-24,4650.0,CE,0.0,0.0,0.0,531.9,210.15,0,0.0,0,0,4-Jun-24,418.3800000000007,432.63500000000005,49.41492711922656,-114.54295925473116,-99.43345447701378
,HAL,25-Jul-24,4700.0,CE,0.0,0.0,0.0,315.0,193.95,0,0.0,300,0,4-Jun-24,347.00000000000074,438.69000000000005,47.49185335646202,-118.87510996483195,-103.32178557457742
,HAL,25-Jul-24,4750.0,CE,0.0,0.0,0.0,469.15,178.8,0,0.0,0,0,4-Jun-24,409.5400000000007,402.69500000000005,49.01060344464401,-108.61767693183594,-104.38096384602912
,HAL,25-Jul-24,4800.0,CE,0.0,0.0,0.0,92.2,164.65,0,0.0,0,0,4-Jun-24,308.0300000000007,390.1650000000001,45.54168845752201,-129.41350373582105,-109.38747182398751
,HAL,25-Jul-24,4850.0,CE,0.0,0.0,0.0,411.35,151.4,0,0.0,0,0,4-Jun-24,363.9200000000007,356.45000000000005,48.84312817330718,-118.77247341146955,-111.26447214148392
,HAL,25-Jul-24,4900.0,CE,0.0,0.0,0.0,76.6,139.3,0,0.0,0,0,4-Jun-24,272.8600000000007,345.62,45.71281637063966,-135.78565508428284,-116.1687087300437
,HAL,25-Jul-24,4950.0,CE,0.0,0.0,0.0,358.55,127.85,0,0.0,0,0,4-Jun-24,281.57000000000073,314.285,48.69529616138285,-125.07591816031277,-117.95015061609752
,HAL,25-Jul-24,5000.0,CE,400.05,462.3,150.0,241.1,241.1,109,1739.13,21300,11400,4-Jun-24,235.96000000000072,322.75000000000006,47.5240208702512,-124.6289628134951,-119.28591305557703
,HAL,25-Jul-24,5050.0,CE,0.0,0.0,0.0,310.65,107.15,0,0.0,0,0,4-Jun-24,279.6500000000007,293.84000000000003,48.31679632070239,-117.31036289432461,-118.89080302332654
,HAL,25-Jul-24,5100.0,CE,0.0,0.0,0.0,55.75,98.0,0,0.0,0,0,4-Jun-24,208.53000000000074,286.225,45.59790459834622,-130.57344999019585,-121.2273324167004
,HAL,25-Jul-24,5150.0,CE,0.0,0.0,0.0,267.65,89.5,0,0.0,0,0,4-Jun-24,246.74000000000075,259.8,48.20711836676954,-122.57303731613263,-121.49647339658685
,HAL,25-Jul-24,5200.0,CE,0.0,0.0,0.0,42.85,81.65,0,0.0,0,0,4-Jun-24,183.60000000000073,232.58500000000004,45.70281455891468,-132.8408275308565,-123.76534422344078
,HAL,25-Jul-24,5250.0,CE,0.0,0.0,0.0,229.25,74.45,0,0.0,0,0,4-Jun-24,181.23000000000073,208.59500000000008,48.10991656876043,-124.50202125998939,-123.9126796307505
,HAL,25-Jul-24,5300.0,CE,256.95,256.95,256.65,256.65,67.8,2,33.34,1800,300,4-Jun-24,170.43000000000072,225.04000000000005,48.47153761547746,-114.36418704480872,-122.00298111356214
,HAL,25-Jul-24,5350.0,CE,0.0,0.0,0.0,195.25,61.65,0,0.0,0,0,4-Jun-24,198.33000000000072,203.43000000000004,47.66983106062817,-110.01614955946991,-119.6056148027437
,HAL,25-Jul-24,5400.0,CE,279.2,315.0,150.0,228.3,56.05,49,830.74,31200,1800,4-Jun-24,190.46000000000072,218.60000000000005,48.16679454728695,-102.71935495346978,-116.22836283288892
,HAL,25-Jul-24,5450.0,CE,0.0,0.0,0.0,165.4,50.85,0,0.0,0,0,4-Jun-24,214.9700000000007,199.28500000000003,47.24716697920739,-100.84956596069509,-113.15260345845016
,HAL,25-Jul-24,5500.0,CE,245.0,290.0,138.05,149.85,149.85,62,1061.36,13800,7200,4-Jun-24,199.09000000000074,190.16000000000003,47.008219490990925,-99.47580460213149,-110.41724368718643
,HAL,25-Jul-24,5550.0,CE,0.0,0.0,0.0,139.6,41.8,0,0.0,0,0,4-Jun-24,175.68000000000072,173.05500000000004,46.84005964849789,-98.08353226021265,-107.95050140179167
,HAL,25-Jul-24,5600.0,CE,0.0,0.0,0.0,61.9,37.85,0,0.0,0,0,4-Jun-24,149.01000000000073,173.67000000000004,45.51099336213327,-102.0732501432083,-106.775051150075
,HAL,25-Jul-24,5650.0,CE,0.0,0.0,0.0,117.15,34.2,0,0.0,0,0,4-Jun-24,126.78000000000074,158.62000000000006,46.66976706219623,-99.62846215816833,-105.34573335169367
,HAL,25-Jul-24,5700.0,CE,0.0,0.0,0.0,273.2,30.9,0,0.0,3300,0,4-Jun-24,148.3400000000007,181.65500000000006,49.909864843225684,-84.12922983760231,-101.10243264887539
,HAL,25-Jul-24,5750.0,CE,0.0,0.0,0.0,97.55,27.9,0,0.0,0,0,4-Jun-24,137.8800000000007,168.48500000000007,46.486299094810626,-85.03918480197251,-97.88978307949482
,HAL,25-Jul-24,5800.0,CE,0.0,0.0,0.0,41.35,25.2,0,0.0,0,0,4-Jun-24,118.23000000000073,146.95500000000004,45.41294071955029,-89.2661958446902,-96.1650656325339
,HAL,25-Jul-24,5850.0,CE,154.65,157.25,146.35,157.25,22.7,13,234.04,3600,3600,4-Jun-24,137.30000000000072,143.15500000000003,48.07564357130637,-82.3150940024355,-93.39507130651421
,HAL,25-Jul-24,5900.0,CE,0.0,0.0,0.0,124.1,20.45,0,0.0,0,0,4-Jun-24,138.6900000000007,132.73500000000004,47.36399414475788,-78.57545473568399,-90.43114799234817
,HAL,25-Jul-24,6000.0,CE,113.7,113.7,113.7,113.7,16.55,1,18.34,300,300,4-Jun-24,106.79000000000073,127.56500000000003,47.128295427421634,-75.57972078326407,-87.46086255053135
,HAL,25-Jul-24,6100.0,CE,0.0,0.0,0.0,88.1,13.35,0,0.0,0,0,4-Jun-24,104.90000000000073,121.39000000000006,46.51468839869057,-74.41349366061866,-84.8513887725488
,HAL,25-Jul-24,3400.0,PE,0.0,0.0,0.0,4.45,27.25,0,0.0,900,0,4-Jun-24,97.52000000000073,107.87500000000003,44.476923863355616,-79.32470040315437,-83.74605109866991
,HAL,25-Jul-24,3500.0,PE,35.0,161.8,35.0,118.5,118.5,45,489.11,9900,8400,4-Jun-24,89.77000000000073,113.53500000000004,47.83257868590669,-73.17052106578885,-81.6309450920937
,HAL,25-Jul-24,3600.0,PE,0.0,0.0,0.0,28.85,53.25,0,0.0,600,0,4-Jun-24,70.72000000000074,104.70500000000004,45.50449927918775,-74.66658544744504,-80.23807316316396
,HAL,25-Jul-24,3700.0,PE,0.0,0.0,0.0,23.1,71.6,0,0.0,2700,0,4-Jun-24,52.600000000000726,79.69500000000005,45.352033284469755,-75.44650386102248,-79.27975930273567
,HAL,25-Jul-24,3800.0,PE,0.0,0.0,0.0,18.05,94.0,0,0.0,6600,0,4-Jun-24,38.59000000000073,71.74500000000005,45.20876518047971,-75.60061083620681,-78.5439296094299
,HAL,25-Jul-24,3900.0,PE,195.0,195.0,195.0,195.0,121.05,1,12.28,3300,300,4-Jun-24,76.70000000000073,87.11000000000004,51.044530790110635,-60.74413498102409,-74.98397068374874
,HAL,25-Jul-24,4000.0,PE,76.0,500.0,76.0,282.1,282.1,179,2250.61,56100,24600,4-Jun-24,109.42000000000073,99.59500000000006,53.66082922596518,-41.464056918062994,-68.27998793061158
